,time,x,y,vx,vy,roll,yaw,wx,wz,omega_lf,omega_rf,omega_lr,omega_rr
38,0.3800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.3900000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.4000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.4100000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.4200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.4300000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.44000000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.45000000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.46000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.47000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.48000000000000037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.4900000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.5000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.5100000000000003,-2.1970033917886316e-07,0.0,-5.09423158174786e-05,0.0,0.0,0.0,0.0,0.0,0.002361277934525989,0.002361277934525989,0.0023789840644372045,0.0023789840644372045
52,0.5200000000000004,-8.455162342017276e-07,0.0,-7.524338215705523e-05,0.0,0.0,0.0,0.0,0.0,0.0034892998690605496,0.0034892998690605496,0.0035122916266855774,0.0035122916266855774
53,0.5300000000000004,-1.5849379639232759e-06,0.0,-7.888827516113359e-05,0.0,0.0,0.0,0.0,0.0,0.0036623396120150442,0.0036623396120150442,0.0036789865989090443,0.0036789865989090443
54,0.5400000000000004,-2.3160497999735143e-06,0.0,-7.577370244950292e-05,0.0,0.0,0.0,0.0,0.0,0.003522727102846396,0.003522727102846396,0.003531930834690249,0.003531930834690249
55,0.5500000000000004,-3.009114379041381e-06,0.0,-7.19034249681091e-05,0.0,0.0,0.0,0.0,0.0,0.003349968102036179,0.003349968102036179,0.0033539517441676303,0.0033539517441676303
56,0.5600000000000004,-3.6687209847624296e-06,0.0,-6.907456614718772e-05,0.0,0.0,0.0,0.0,0.0,0.003230407292857825,0.003230407292857825,0.003231580501881756,0.003231580501881756
57,0.5700000000000004,-4.30619115482251e-06,0.0,-6.730603845174977e-05,0.0,0.0,0.0,0.0,0.0,0.0031693201811946034,0.0031693201811946034,0.0031693244230507137,0.0031693244230507137
58,0.5800000000000004,-4.929480864310984e-06,0.0,-6.608978612693876e-05,0.0,0.0,0.0,0.0,0.0,0.003148874983175393,0.003148874983175393,0.0031485765093117275,0.0031485765093117275
59,0.5900000000000004,-5.541119079273182e-06,0.0,-6.489398240553111e-05,0.0,0.0,0.0,0.0,0.0,0.0031514982420039394,0.0031514982420039394,0.0031512507538178454,0.0031512507538178454
60,0.6000000000000004,-6.138876218963372e-06,0.0,-6.329275646782083e-05,0.0,0.0,0.0,0.0,0.0,0.003166010068684979,0.003166010068684979,0.003165903952444026,0.003165903952444026
61,0.6100000000000004,-6.716800219216519e-06,0.0,-6.095112437137723e-05,0.0,0.0,0.0,0.0,0.0,0.003187043163798779,0.003187043163798779,0.0031870659608086924,0.0031870659608086924
62,0.6200000000000004,-7.265862043619049e-06,0.0,-5.7576512901568757e-05,0.0,0.0,0.0,0.0,0.0,0.0032128841349777044,0.0032128841349777044,0.0032130012435912193,0.0032130012435912193
63,0.6300000000000004,-7.774143564061788e-06,0.0,-5.287814102564251e-05,0.0,0.0,0.0,0.0,0.0,0.003243649523229554,0.003243649523229554,0.003243834869833798,0.003243834869833798
64,0.6400000000000005,-8.226708187383599e-06,0.0,-4.654254525703227e-05,0.0,0.0,0.0,0.0,0.0,0.0032801866322814703,0.0032801866322814703,0.0032804287640224835,0.0032804287640224835
65,0.6500000000000005,-8.605301480727608e-06,0.0,-3.822189470739327e-05,0.0,0.0,0.0,0.0,0.0,0.003323549997311175,0.003323549997311175,0.00332384916111207,0.00332384916111207
66,0.6600000000000005,-8.887980242732579e-06,0.0,-2.7529813155584825e-05,0.0,0.0,0.0,0.0,0.0,0.0033748133629526644,0.0033748133629526644,0.003375177037100258,0.003375177037100258
67,0.6700000000000005,-9.048721798810633e-06,0.0,-1.4040744677277758e-05,0.0,0.0,0.0,0.0,0.0,0.0034350365532538818,0.0034350365532538818,0.003435476066222254,0.003435476066222254
68,0.6800000000000005,-9.057035362794156e-06,0.0,2.7093786992602616e-06,0.0,0.0,0.0,0.0,0.0,0.00350528528675034,0.00350528528675034,0.0035058138959020557,0.0035058138959020557
69,0.6900000000000005,-8.877582157212798e-06,0.0,2.3222178819062668e-05,0.0,0.0,0.0,0.0,0.0,0.003586658345658392,0.003586658345658392,0.003587290383049088,0.003587290383049088
70,0.7000000000000005,-8.469804964471933e-06,0.0,4.803592205596435e-05,0.0,0.0,0.0,0.0,0.0,0.0036803073291495894,0.0036803073291495894,0.003681057939680923,0.003681057939680923
71,0.7100000000000005,-7.787566220695971e-06,0.0,7.772470716470852e-05,0.0,0.0,0.0,0.0,0.0,0.003787447544475647,0.003787447544475647,0.0037883326805252136,0.0037883326805252136
72,0.7200000000000005,-6.778793879174647e-06,0.0,0.00011289770940650393,0.0,0.0,0.0,0.0,0.0,0.003909362638235833,0.003909362638235833,0.003910399128760891,0.003910399128760891
73,0.7300000000000005,-5.385134746098493e-06,0.0,0.00015419843469564713,0.0,0.0,0.0,0.0,0.0,0.004047405750902806,0.004047405750902806,0.00404861136864221,0.00404861136864221
74,0.7400000000000005,-3.541612623095755e-06,0.0,0.00020230559498712653,0.0,0.0,0.0,0.0,0.0,0.004203537348643123,0.004203537348643123,0.004204931019949644,0.004204931019949644
75,0.7500000000000006,-1.175977775733055e-06,0.0,0.00025801331150295215,0.0,0.0,0.0,0.0,0.0,0.004385358101391393,0.004385358101391393,0.004386964042005263,0.004386964042005263
76,0.7600000000000006,1.7933923264839529e-06,0.0,0.00032238216373891513,0.0,0.0,0.0,0.0,0.0,0.004599267129519024,0.004599267129519024,0.004601117009433509,0.004601117009433509
77,0.7700000000000006,5.459960829141801e-06,0.0,0.0003966834446585086,0.0,0.0,0.0,0.0,0.0,0.00484794785691949,0.00484794785691949,0.004850078743732635,0.004850078743732635
78,0.7800000000000006,9.930749311308749e-06,0.0,0.0004823369593378674,0.0,0.0,0.0,0.0,0.0,0.005133516732723005,0.005133516732723005,0.005135969695263136,0.005135969695263136
79,0.7900000000000006,1.532770335697058e-05,0.0,0.0005808942037371707,0.0,0.0,0.0,0.0,0.0,0.005458691483788293,0.005458691483788293,0.00546151142213957,0.00546151142213957
80,0.8000000000000006,2.1789019922509786e-05,0.0,0.0006940418689864655,0.0,0.0,0.0,0.0,0.0,0.0058270140788723845,0.0058270140788723845,0.0058302505155816906,0.0058302505155816906
81,0.8100000000000006,2.9470553711984237e-05,0.0,0.0008236122759813465,0.0,0.0,0.0,0.0,0.0,0.006242753544832868,0.006242753544832868,0.006246461083588779,0.006246461083588779
82,0.8200000000000006,3.8484421707109485e-05,0.0,0.0009415154506771237,0.0,0.0,0.0,0.0,0.0,-0.004133211537295294,-0.004133211537295294,-0.004148340594345066,-0.004148340594345066
83,0.8300000000000006,4.821533292557967e-05,0.0,0.0010235697741764111,0.0,0.0,0.0,0.0,0.0,0.00041923747587749045,0.00041923747587749045,0.0004153265962757802,0.0004153265962757802
84,0.8400000000000006,5.863331952670242e-05,0.0,0.0010751679571534825,0.0,0.0,0.0,0.0,0.0,-0.004719806275032713,-0.004719806275032713,-0.0047358168793500575,-0.0047358168793500575
85,0.8500000000000006,6.94739702972943e-05,0.0,0.0010905222047012586,0.0,0.0,0.0,0.0,0.0,0.005332178313784916,0.005332178313784916,0.0053254963668883685,0.0053254963668883685
86,0.8600000000000007,8.06733174255589e-05,0.0,0.001122074786142177,0.0,0.0,0.0,0.0,0.0,0.003764770211649944,0.003764770211649944,0.0037518252724950156,0.0037518252724950156
87,0.8700000000000007,9.201219319092558e-05,0.0,0.0011319576936236226,0.0,0.0,0.0,0.0,0.0,0.004736222896517087,0.004736222896517087,0.004726033658022024,0.004726033658022024
88,0.8800000000000007,0.00010347585419818635,0.0,0.0011398119231456859,0.0,0.0,0.0,0.0,0.0,0.007485447298066131,0.007485447298066131,0.007483883590186359,0.007483883590186359
89,0.8900000000000007,0.0001149648668218742,0.0,0.0011397754900537122,0.0,0.0,0.0,0.0,0.0,0.00019850412167686775,0.00019850412167686775,0.00019647098132413547,0.00019647098132413547
90,0.9000000000000007,0.00012605583685378681,0.0,0.001091374609779356,0.0,0.0,0.0,0.0,0.0,-0.0027977529251486423,-0.0027977529251486423,-0.0028002252287581742,-0.0028002252287581742
91,0.9100000000000007,0.0001367908978820526,0.0,0.0010629461835126742,0.0,0.0,0.0,0.0,0.0,0.007740520721145754,0.007740520721145754,0.0077358368010658225,0.0077358368010658225
92,0.9200000000000007,0.00014763300031550808,0.0,0.001081073735624832,0.0,0.0,0.0,0.0,0.0,0.0062615094578733444,0.0062615094578733444,0.0062483596626435964,0.0062483596626435964
93,0.9300000000000007,0.00015856364238583565,0.0,0.0010901974254400439,0.0,0.0,0.0,0.0,0.0,0.008430625582827998,0.008430625582827998,0.007231167923527678,0.007231167923527678
94,0.9400000000000007,0.0001696930446265355,0.0,0.001121527663582382,0.0,0.0,0.0,0.0,0.0,0.0002799914268430898,0.0002799914268430898,-0.0023458398719024658,-0.0023458398719024658
95,0.9500000000000007,0.00018090467799116203,0.0,0.0011264806592810083,0.0,0.0,0.0,0.0,0.0,0.00877708286755993,0.00877708286755993,0.0046171142974106,0.0046171142974106
96,0.9600000000000007,0.00019250030022256322,0.0,0.001187290985165729,0.0,0.0,0.0,0.0,0.0,0.005277827676604188,0.005277827676604188,0.000494594885005085,0.000494594885005085
97,0.9700000000000008,0.0002045573023291884,0.0,0.0012300087936116426,0.0,0.0,0.0,0.0,0.0,0.0063602705809090625,0.0063602705809090625,0.0007290436807306489,0.0007290436807306489
98,0.9800000000000008,0.0002172553685452313,0.0,0.0013068168694565698,0.0,0.0,0.0,0.0,0.0,0.010122935402575929,0.010122935402575929,0.0028687924862613413,0.0028687924862613413
99,0.9900000000000008,0.0002309150497542476,0.0,0.0014073968972341917,0.0,0.0,0.0,0.0,0.0,0.002636191244324267,0.002636191244324267,0.010164954835369933,0.010164954835369933
100,1.0000000000000007,0.000245584862161997,0.0,0.0015191484452415545,0.0,0.0,0.0,0.0,0.0,0.0013346545510107817,0.0013346545510107817,0.0069811138954224096,0.0069811138954224096
101,1.0099999999999996,0.0002613838317684112,0.0,0.0016348024604846449,0.0,0.0,0.0,0.0,0.0,0.0028987007363177808,0.0028987007363177808,0.010239929693445176,0.010239929693445176
102,1.0199999999999985,0.0002784155140375642,0.0,0.001740113554999972,0.0,0.0,0.0,0.0,0.0,0.0018011871486901024,0.0018011871486901024,0.0029944082692908687,0.0029944082692908687
103,1.0299999999999974,0.00029620506404670963,0.0,0.0018189475447137776,0.0,0.0,0.0,0.0,0.0,0.005480003947342697,0.005480003947342697,0.004539405179409655,0.004539405179409655
104,1.0399999999999963,0.0003152528525143025,0.0,0.0019942548249376954,0.0,0.0,0.0,0.0,0.0,0.009593455541186985,0.009593455541186985,0.008342037364666962,0.008342037364666962
105,1.0499999999999952,0.00033681575841197403,0.0,0.0023116470060311617,0.0,0.0,0.0,0.0,0.0,0.013008998483310216,0.013008998483310216,0.012052391715167978,0.012052391715167978
106,1.059999999999994,0.0003624019026703083,0.0,0.0027843174975136394,0.0,0.0,0.0,0.0,0.0,0.015804083325382235,0.015804083325382235,0.01521047774734604,0.01521047774734604
107,1.069999999999993,0.00039358592319466303,0.0,0.003415734173358882,0.0,0.0,0.0,0.0,0.0,0.018343868762613385,0.018343868762613385,0.01800967180755165,0.01800967180755165
108,1.0799999999999919,0.0004319704444242864,0.0,0.00420889396444702,0.0,0.0,0.0,0.0,0.0,0.02094777701511922,0.02094777701511922,0.02075549047636526,0.02075549047636526
109,1.0899999999999908,0.000479199367753303,0.0,0.00516897816033651,0.0,0.0,0.0,0.0,0.0,0.023820828175076213,0.023820828175076213,0.02368765978085552,0.02368765978085552
110,1.0999999999999897,0.0005369811795902532,0.0,0.006303416853685668,0.0,0.0,0.0,0.0,0.0,0.027076028807215016,0.027076028807215016,0.026956123967043385,0.026956123967043385
111,1.1099999999999886,0.0006071081668017445,0.0,0.007621267078893895,0.0,0.0,0.0,0.0,0.0,0.030772283408549553,0.030772283408549553,0.030645199378471488,0.030645199378471488
112,1.1199999999999875,0.0006914693118359823,0.0,0.009132626618484178,0.0,0.0,0.0,0.0,0.0,0.034943176183544304,0.034943176183544304,0.03480224413652729,0.03480224413652729
113,1.1299999999999863,0.0007920584525869959,0.0,0.010848257340461596,0.0,0.0,0.0,0.0,0.0,0.03961346353933732,0.03961346353933732,0.03945792329287603,0.03945792329287603
114,1.1399999999999852,0.0009109797359500315,0.0,0.012779391640619222,0.0,0.0,0.0,0.0,0.0,0.04480671784421554,0.04480671784421554,0.0446374908123262,0.0446374908123262
115,1.1499999999999841,0.0010504518180401753,0.0,0.014937652826664084,0.0,0.0,0.0,0.0,0.0,0.05054806554915516,0.05054806554915516,0.050365937973574415,0.050365937973574415
116,1.159999999999983,0.0012128116202548141,0.0,0.017335032719189788,0.0,0.0,0.0,0.0,0.0,0.0568647276422396,0.0568647276422396,0.05666980589827936,0.05666980589827936
117,1.169999999999982,0.0014005180074617158,0.0,0.019983892191285584,0.0,0.0,0.0,0.0,0.0,0.06378581755934595,0.06378581755934595,0.06357751302894321,0.06357751302894321
118,1.1799999999999808,0.0016161555136751465,0.0,0.022896967776564876,0.0,0.0,0.0,0.0,0.0,0.07134202778388109,0.07134202778388109,0.071119182625541,0.071119182625541
119,1.1899999999999797,0.0018624381333989582,0.0,0.02608737768127448,0.0,0.0,0.0,0.0,0.0,0.07956540716638409,0.07956540716638409,0.07932639925362213,0.07932639925362213
120,1.1999999999999786,0.002142213160440356,0.0,0.029568625426344863,0.0,0.0,0.0,0.0,0.0,0.0884892511806711,0.0884892511806711,0.08823203348674913,0.08823203348674913
121,1.2099999999999775,0.0024584650502031155,0.0,0.03335460120605343,0.0,0.0,0.0,0.0,0.0,0.0981480735657505,0.0981480735657505,0.09787015073664028,0.09787015073664028
122,1.2199999999999764,0.002814319285490243,0.0,0.03745958149529698,0.0,0.0,0.0,0.0,0.0,0.1085776250043952,0.1085776250043952,0.10827598177660896,0.10827598177660896
123,1.2299999999999753,0.0032130462309585242,0.0,0.04189822736212274,0.0,0.0,0.0,0.0,0.0,0.11981493584810214,0.11981493584810214,0.11948592952341189,0.11948592952341189
124,1.2399999999999742,0.003658064964903936,0.0,0.046685581753473794,0.0,0.0,0.0,0.0,0.0,0.13189837109230343,0.13189837109230343,0.131537594168751,0.131537594168751
125,1.2499999999999731,0.004152947078820978,0.0,0.05183706586413854,0.0,0.0,0.0,0.0,0.0,0.14486769321304135,0.14486769321304135,0.14446980671705553,0.14446980671705553
126,1.259999999999972,0.004701420435683942,0.0,0.05736847459896096,0.0,0.0,0.0,0.0,0.0,0.15876413247258572,0.15876413247258572,0.15832266653020477,0.15832266653020477
127,1.269999999999971,0.005307372877670579,0.0,0.06329597108408924,0.0,0.0,0.0,0.0,0.0,0.17363046616806146,0.17363046616806146,0.1731375816102522,0.1731375816102522
128,1.2799999999999698,0.005974855873440256,0.0,0.06963608015561465,0.0,0.0,0.0,0.0,0.0,0.18951110911667088,0.18951110911667088,0.18895731184733275,0.18895731184733275
129,1.2899999999999687,0.0067080880942738935,0.0,0.07640568073896808,0.0,0.0,0.0,0.0,0.0,0.20645221811181735,0.20645221811181735,0.20582601606068543,0.20582601606068543
130,1.2999999999999676,0.00751145890745419,0.0,0.08362199702122283,0.0,0.0,0.0,0.0,0.0,0.2245018134872619,0.2245018134872619,0.22378930385850324,0.22378930385850324
131,1.3099999999999665,0.008389531774222123,0.0,0.09130258830650315,0.0,0.0,0.0,0.0,0.0,0.2437099214405213,0.2437099214405213,0.24289429340604043,0.24289429340604043
132,1.3199999999999654,0.00934704753846911,0.0,0.09946533742988609,0.0,0.0,0.0,0.0,0.0,0.2641287414517705,0.2641287414517705,0.2631896762436605,0.2631896762436605
133,1.3299999999999643,0.010388927590978633,0.0,0.10812843758643421,0.0,0.0,0.0,0.0,0.0,0.28581284402043367,0.28581284402043367,0.2847257903810336,0.2847257903810336
134,1.3399999999999632,0.011520276892472562,0.0,0.11731037740855084,0.0,0.0,0.0,0.0,0.0,0.3088194050572452,0.3088194050572452,0.30755470301847354,0.30755470301847354
135,1.3499999999999621,0.012746386836895201,0.0,0.12702992409588787,0.0,0.0,0.0,0.0,0.0,0.3332084846543125,0.3332084846543125,0.3317303044066598,0.3317303044066598
136,1.359999999999961,0.01407273793422075,0.0,0.1373061043665209,0.0,0.0,0.0,0.0,0.0,0.359043537593932,0.359043537593932,0.3573085924742548,0.3573085924742548
137,1.36999999999996,0.015505007394909315,0.0,0.14816010508697358,0.0,0.0,0.0,0.0,0.0,0.3867902732977764,0.3867902732977764,0.38474326537907905,0.38474326537907905
138,1.3799999999999588,0.0170491669170154,0.0,0.15963115383373633,0.0,0.0,0.0,0.0,0.0,0.41763965756644594,0.41763965756644594,0.4151850141175108,0.4151850141175108
139,1.3899999999999577,0.018711720445160524,0.0,0.17178289305138075,0.0,0.0,0.0,0.0,0.0,0.4522690924168739,0.4522690924168739,0.44924075367271254,0.44924075367271254
140,1.3999999999999566,0.020499904013070523,0.0,0.18469534434430196,0.0,0.0,0.0,0.0,0.0,0.49107303596364776,0.49107303596364776,0.4872193640498618,0.4872193640498618
141,1.4099999999999555,0.022421819819657844,0.0,0.19845990983138237,0.0,0.0,0.0,0.0,0.0,0.5343735041854724,0.5343735041854724,0.5293398001088686,0.5293398001088686
142,1.4199999999999544,0.02448652078795093,0.0,0.21317362570004203,0.0,0.0,0.0,0.0,0.0,0.5823713732244188,0.5823713732244188,0.5756768502945531,0.5756768502945531
143,1.4299999999999533,0.026704043127770895,0.0,0.2289360841971232,0.0,0.0,0.0,0.0,0.0,0.6356164708746511,0.6356164708746511,0.6266135824738256,0.6266135824738256
144,1.4399999999999522,0.029085444534623767,0.0,0.2458517966296229,0.0,0.0,0.0,0.0,0.0,0.6949679035119122,0.6949679035119122,0.6827642046888769,0.6827642046888769
145,1.449999999999951,0.031642848074743046,0.0,0.2640280539521662,0.0,0.0,0.0,0.0,0.0,0.7612141628250563,0.7612141628250563,0.7445679636563741,0.7445679636563741
146,1.45999999999995,0.034389444328643215,0.0,0.28357121725672896,0.0,0.0,0.0,0.0,0.0,0.8355678546731092,0.8355678546731092,0.8127506613404498,0.8127506613404498
147,1.469999999999949,0.03733948788537635,0.0,0.30458751682369156,0.0,0.0,0.0,0.0,0.0,0.9195505824788678,0.9195505824788678,0.8881363708641833,0.8881363708641833
148,1.4799999999999478,0.040508272840439015,0.0,0.327178120315852,0.0,0.0,0.0,0.0,0.0,1.0148974752887718,1.0148974752887718,0.9714914614646144,0.9714914614646144
149,1.4899999999999467,0.04391206259049574,0.0,0.35143633581084527,0.0,0.0,0.0,0.0,0.0,1.1239902599659453,1.1239902599659453,1.0638511916577769,1.0638511916577769
150,1.4999999999999456,0.047567989075954574,0.0,0.37744238279770836,0.0,0.0,0.0,0.0,0.0,1.2494422599079855,1.2494422599079855,1.1659941593987886,1.1659941593987886
151,1.5099999999999445,0.051493882021654815,0.0,0.40525695916898624,0.0,0.0,0.0,0.0,0.0,1.3946244570468025,1.3946244570468025,1.278848572218584,1.278848572218584
152,1.5199999999999434,0.05570803671758552,0.0,0.4349130293975449,0.0,0.0,0.0,0.0,0.0,1.5626817999641676,1.5626817999641676,1.402437460845827,1.402437460845827
153,1.5299999999999423,0.06022884995530161,0.0,0.4663982712070728,0.0,0.0,0.0,0.0,0.0,1.754052705303078,1.754052705303078,1.5336302239340163,1.5336302239340163
154,1.5399999999999412,0.06507426006929241,0.0,0.4996420014624797,0.0,0.0,0.0,0.0,0.0,1.9715604847292227,1.9715604847292227,1.6717111881993192,1.6717111881993192
155,1.54999999999994,0.07026132523478483,0.0,0.5345452943174845,0.0,0.0,0.0,0.0,0.0,2.220238190023782,2.220238190023782,1.8178263214348964,1.8178263214348964
156,1.559999999999939,0.0758060011096987,0.0,0.5709888243847728,0.0,0.0,0.0,0.0,0.0,2.5043251976816743,2.5043251976816743,1.9721341869325262,1.9721341869325262
157,1.569999999999938,0.08172295080443422,0.0,0.6088360951466166,0.0,0.0,0.0,0.0,0.0,2.827347943510338,2.827347943510338,2.1343228302661506,2.1343228302661506
158,1.5799999999999368,0.08802540801965067,0.0,0.6479397950312951,0.0,0.0,0.0,0.0,0.0,3.191465899672764,3.191465899672764,2.303393402217074,2.303393402217074
159,1.5899999999999357,0.09472510392590798,0.0,0.6881483996289154,0.0,0.0,0.0,0.0,0.0,3.5974689361671186,3.5974689361671186,2.4780670294112404,2.4780670294112404
160,1.5999999999999346,0.10183226477847564,0.0,0.7293131055138002,0.0,0.0,0.0,0.0,0.0,4.044313007523767,4.044313007523767,2.656553505402506,2.656553505402506
161,1.6099999999999335,0.1093556668520191,0.0,0.7712927277055971,0.0,0.0,0.0,0.0,0.0,4.5294111085650375,4.5294111085650375,2.836927009987123,2.836927009987123
162,1.6199999999999324,0.11730273476182451,0.0,0.8139568805074738,0.0,0.0,0.0,0.0,0.0,5.044404168655455,5.044404168655455,3.012802465321956,3.012802465321956
163,1.6299999999999313,0.12567953142803592,0.0,0.8571565757708339,0.0,0.0,0.0,0.0,0.0,5.5521799341182225,5.5521799341182225,3.15255600607824,3.15255600607824
164,1.6399999999999302,0.13449051471704898,0.0,0.900733762250214,0.0,0.0,0.0,0.0,0.0,6.052863394226245,6.052863394226245,3.2648121676153297,3.2648121676153297
165,1.649999999999929,0.14373877432254506,0.0,0.9445690130537622,0.0,0.0,0.0,0.0,0.0,6.550293216427223,6.550293216427223,3.3605879347789336,3.3605879347789336
166,1.659999999999928,0.1534263725714234,0.0,0.9885716841000518,0.0,0.0,0.0,0.0,0.0,7.045063573591376,7.045063573591376,3.446391101561042,3.446391101561042
167,1.6699999999999269,0.1635545836451984,0.0,1.0326716502656488,0.0,0.0,0.0,0.0,0.0,7.5360480642978755,7.5360480642978755,3.525984664768199,3.525984664768199
168,1.6799999999999258,0.17412406679058065,0.0,1.0768138250573953,0.0,0.0,0.0,0.0,0.0,8.02139269262012,8.02139269262012,3.6015656180558384,3.6015656180558384
169,1.6899999999999247,0.18513499620160576,0.0,1.1209546683126985,0.0,0.0,0.0,0.0,0.0,8.49920272322735,8.49920272322735,3.6745737536136445,3.6745737536136445
